,loan_amnt,emp_length,home_ownership,annual_inc,loan_status,addr_state,dti,revol_util,total_acc,chargeoff_within_12_mths,pub_rec_bankruptcies,total_bal_ex_mort,approval
84176,3600.0,10.0,RENT,54000.0,Charged Off,CA,21.02,69.1,34.0,0.0,0.0,13958.0,1
84186,14000.0,10.0,RENT,59000.0,Fully Paid,CA,11.53,64.0,13.0,0.0,0.0,19308.0,0
84191,2800.0,9.0,MORTGAGE,50000.0,Fully Paid,PA,25.9,97.9,12.0,0.0,0.0,48967.0,0
84193,20000.0,1.0,RENT,80000.0,Fully Paid,TX,10.02,43.7,14.0,0.0,0.0,14796.0,0
84195,11875.0,10.0,RENT,86000.0,Fully Paid,CA,3.67,61.4,18.0,0.0,1.0,3869.0,0
84196,25000.0,5.0,MORTGAGE,120000.0,Fully Paid,MD,11.34,50.2,15.0,0.0,0.0,48206.0,0
84206,26375.0,10.0,MORTGAGE,60000.0,Fully Paid,TX,13.18,90.5,9.0,0.0,0.0,23987.0,0
84208,19000.0,5.0,RENT,93000.0,Fully Paid,TN,14.88,64.6,29.0,0.0,0.0,47909.0,0
84210,10000.0,10.0,RENT,95000.0,Fully Paid,NY,7.03,62.4,14.0,0.0,0.0,28538.0,0
84211,19750.0,2.0,RENT,45000.0,Fully Paid,CA,29.07,36.4,25.0,0.0,0.0,41684.0,0
84212,10000.0,10.0,RENT,38400.0,Fully Paid,SC,2.01,6.7,15.0,0.0,0.0,1113.0,0
84213,9700.0,2.0,RENT,33384.0,Fully Paid,GA,20.56,48.3,30.0,0.0,0.0,41660.0,0
84215,3225.0,1.0,RENT,20000.0,Fully Paid,PA,20.46,10.5,13.0,0.0,0.0,17628.0,0
84216,10000.0,5.0,MORTGAGE,80000.0,Fully Paid,PA,15.12,3.5,18.0,0.0,0.0,41631.0,0
84220,11700.0,9.0,MORTGAGE,35000.0,Charged Off,WV,28.59,94.7,14.0,0.0,0.0,21603.0,1
84223,11500.0,5.0,MORTGAGE,33000.0,Fully Paid,KS,12.25,52.7,16.0,0.0,0.0,8554.0,0
84227,9000.0,9.0,RENT,67000.0,Fully Paid,NJ,11.8,86.8,13.0,0.0,0.0,30698.0,0
84230,15000.0,3.0,RENT,40000.0,Fully Paid,AZ,33.6,46.2,22.0,0.0,0.0,46716.0,0
84233,8350.0,3.0,RENT,30000.0,Fully Paid,MN,22.0,69.0,21.0,0.0,0.0,29082.0,0
84237,7800.0,1.0,MORTGAGE,38000.0,Fully Paid,WI,28.67,34.4,15.0,0.0,0.0,34339.0,0
84239,10000.0,10.0,RENT,35000.0,Fully Paid,IN,18.79,73.8,24.0,0.0,1.0,13059.0,0
84245,15000.0,10.0,MORTGAGE,50000.0,Fully Paid,FL,11.42,73.7,17.0,0.0,0.0,14082.0,0
84246,5500.0,10.0,RENT,52800.0,Charged Off,FL,22.98,85.1,13.0,0.0,0.0,33011.0,1
84249,20250.0,5.0,RENT,84000.0,Charged Off,NC,13.13,61.0,19.0,0.0,0.0,39346.0,1
84252,30000.0,7.0,RENT,120000.0,Fully Paid,CA,7.01,51.1,11.0,0.0,0.0,18356.0,0
84254,20000.0,10.0,MORTGAGE,80000.0,Charged Off,NV,18.44,24.5,25.0,0.0,0.0,38979.0,1
84255,10000.0,10.0,RENT,40000.0,Charged Off,CO,14.16,67.3,16.0,0.0,0.0,12227.0,1
84257,13000.0,5.0,OWN,40000.0,Fully Paid,MT,6.93,56.6,28.0,0.0,0.0,10926.0,0
84262,3000.0,1.0,RENT,40000.0,Charged Off,GA,7.95,15.0,10.0,0.0,0.0,17566.0,1
84266,8700.0,10.0,MORTGAGE,88445.0,Fully Paid,LA,4.78,49.2,21.0,0.0,0.0,13576.0,0
84270,7800.0,3.0,OWN,28500.0,Fully Paid,TN,17.34,85.1,21.0,0.0,0.0,34939.0,0
84271,11700.0,10.0,OWN,52000.0,Fully Paid,CA,13.28,41.5,14.0,0.0,0.0,39730.0,0
84273,8500.0,2.0,MORTGAGE,97000.0,Fully Paid,PA,7.25,63.9,24.0,0.0,1.0,19258.0,0
84275,12000.0,10.0,RENT,38000.0,Charged Off,NY,26.81,38.2,24.0,0.0,0.0,14557.0,1
84277,5200.0,1.0,OWN,30000.0,Fully Paid,IL,23.56,17.8,25.0,0.0,0.0,7312.0,0
84280,6000.0,1.0,RENT,43000.0,Fully Paid,CA,10.8,87.2,10.0,0.0,0.0,14308.0,0
84285,10000.0,4.0,RENT,55000.0,Fully Paid,NY,13.55,97.0,7.0,0.0,0.0,39174.0,0
84286,8325.0,8.0,OWN,25000.0,Charged Off,SC,21.74,84.1,15.0,0.0,0.0,10938.0,1
84287,15000.0,5.0,OWN,100000.0,Fully Paid,NY,7.98,96.4,9.0,0.0,0.0,19114.0,0
84289,14125.0,2.0,RENT,37750.0,Fully Paid,WA,1.59,15.6,6.0,0.0,0.0,1837.0,0
84292,12000.0,8.0,RENT,45000.0,Fully Paid,AZ,21.25,68.5,14.0,0.0,1.0,28965.0,0
84293,10000.0,10.0,RENT,75000.0,Fully Paid,AZ,4.94,47.4,28.0,0.0,0.0,10185.0,0
84294,10000.0,2.0,RENT,130000.0,Fully Paid,AZ,6.94,55.5,23.0,0.0,0.0,24170.0,0
84300,10750.0,3.0,RENT,31000.0,Charged Off,WA,24.12,93.8,18.0,0.0,0.0,24335.0,1
84301,16000.0,1.0,RENT,54255.0,Charged Off,TX,21.99,72.2,48.0,0.0,0.0,35709.0,1
84302,13000.0,8.0,RENT,55000.0,Fully Paid,FL,9.6,51.9,31.0,0.0,0.0,15096.0,0
84304,9925.0,10.0,RENT,30600.0,Fully Paid,CA,12.04,33.0,11.0,0.0,0.0,10610.0,0
84306,1500.0,3.0,RENT,48000.0,Fully Paid,FL,19.25,78.2,16.0,0.0,0.0,33803.0,0
84308,19400.0,10.0,RENT,72000.0,Fully Paid,NH,13.63,53.3,31.0,0.0,0.0,40710.0,0
84311,10500.0,5.0,MORTGAGE,30000.0,Fully Paid,MO,32.04,68.7,21.0,0.0,0.0,27528.0,0
84314,3625.0,10.0,MORTGAGE,62000.0,Fully Paid,FL,12.06,45.1,19.0,0.0,1.0,27612.0,0
84320,12000.0,5.0,RENT,50000.0,Fully Paid,FL,22.8,66.1,19.0,0.0,0.0,28147.0,0
84321,4700.0,5.0,RENT,26000.0,Fully Paid,CA,7.31,7.1,21.0,0.0,0.0,4674.0,0
84323,12000.0,10.0,RENT,80000.0,Fully Paid,WA,9.32,90.0,20.0,0.0,0.0,29804.0,0
84325,12000.0,1.0,RENT,52000.0,Fully Paid,OR,22.45,64.6,14.0,0.0,0.0,26554.0,0
84328,3450.0,3.0,RENT,28000.0,Fully Paid,OR,15.51,35.8,14.0,0.0,0.0,25740.0,0
84329,3000.0,3.0,OWN,25000.0,Fully Paid,VA,7.54,62.5,14.0,0.0,0.0,23162.0,0
84330,25000.0,7.0,RENT,59000.0,Fully Paid,MT,9.07,46.1,17.0,0.0,0.0,15839.0,0
84337,10000.0,2.0,MORTGAGE,30000.0,Fully Paid,NM,7.76,38.1,12.0,0.0,0.0,6443.0,0
84339,6250.0,1.0,RENT,35000.0,Fully Paid,PA,10.56,71.2,18.0,0.0,1.0,6979.0,0
84344,15000.0,7.0,RENT,62000.0,Fully Paid,NJ,7.61,54.8,37.0,0.0,0.0,16746.0,0
84347,5000.0,5.0,RENT,25000.0,Fully Paid,NJ,31.69,35.4,24.0,0.0,0.0,40770.0,0
84348,9600.0,10.0,MORTGAGE,75000.0,Fully Paid,OH,10.58,36.8,22.0,0.0,1.0,15369.0,0
84351,20000.0,3.0,RENT,65000.0,Charged Off,LA,9.73,89.4,12.0,0.0,0.0,21111.0,1
84352,16000.0,5.0,MORTGAGE,73000.0,Fully Paid,CA,12.1,17.7,10.0,0.0,0.0,20769.0,0
84353,7450.0,10.0,RENT,45000.0,Fully Paid,CA,25.81,87.6,24.0,0.0,0.0,26714.0,0
84354,25000.0,10.0,MORTGAGE,70000.0,Fully Paid,FL,15.42,42.3,29.0,0.0,0.0,30593.0,0
84359,5000.0,7.0,OWN,45700.0,Fully Paid,FL,10.61,69.4,15.0,0.0,0.0,12138.0,0
84373,5600.0,1.0,RENT,75000.0,Fully Paid,FL,13.9,69.2,25.0,0.0,0.0,29405.0,0
84374,13200.0,1.0,MORTGAGE,91000.0,Fully Paid,CA,7.58,15.8,35.0,0.0,0.0,21290.0,0
84375,9000.0,1.0,OWN,30000.0,Charged Off,IL,16.8,29.8,26.0,0.0,1.0,8985.0,1
84378,2300.0,5.0,RENT,53000.0,Fully Paid,MD,9.24,9.9,5.0,0.0,0.0,15960.0,0
84380,8050.0,9.0,RENT,25000.0,Fully Paid,WA,33.89,50.5,18.0,0.0,0.0,18803.0,0
84381,4750.0,4.0,RENT,20000.0,Charged Off,FL,29.88,46.2,8.0,0.0,0.0,19896.0,1
84384,8950.0,10.0,RENT,32800.0,Fully Paid,FL,25.46,83.4,14.0,0.0,1.0,24179.0,0
84395,12000.0,6.0,RENT,50000.0,Fully Paid,DC,6.51,63.3,18.0,0.0,1.0,11342.0,0
84399,9975.0,3.0,RENT,37000.0,Fully Paid,AZ,17.58,49.8,17.0,0.0,0.0,14778.0,0
84402,6000.0,10.0,OWN,30000.0,Fully Paid,TX,5.44,14.3,21.0,0.0,0.0,4883.0,0
84406,10000.0,10.0,OWN,36000.0,Fully Paid,FL,4.4,41.6,25.0,0.0,0.0,6913.0,0
84415,16000.0,6.0,RENT,45000.0,Fully Paid,VA,27.07,82.8,24.0,0.0,0.0,37499.0,0
84418,5000.0,10.0,RENT,30000.0,Fully Paid,TN,25.08,61.6,24.0,0.0,1.0,12290.0,0
84422,12000.0,10.0,OWN,50000.0,Fully Paid,TX,17.02,60.8,18.0,0.0,0.0,10591.0,0
84424,27000.0,10.0,RENT,61000.0,Fully Paid,NJ,22.09,58.1,12.0,0.0,0.0,23900.0,0
84425,21200.0,10.0,RENT,60000.0,Fully Paid,MI,19.21,80.8,22.0,0.0,0.0,24227.0,0
84427,22875.0,2.0,RENT,52000.0,Fully Paid,FL,33.3,85.8,21.0,0.0,0.0,43648.0,0
84430,8000.0,1.0,RENT,47500.0,Fully Paid,NC,13.21,63.5,17.0,0.0,0.0,29396.0,0
84433,19750.0,10.0,RENT,45000.0,Charged Off,FL,25.69,49.5,25.0,0.0,0.0,25636.0,1
84448,22750.0,10.0,OWN,52000.0,Fully Paid,NY,25.92,58.5,27.0,0.0,0.0,30453.0,0
84452,15000.0,9.0,RENT,43028.0,Charged Off,NY,15.09,70.0,11.0,0.0,0.0,16105.0,1
84456,12175.0,10.0,RENT,35000.0,Fully Paid,NY,26.81,69.3,14.0,0.0,0.0,11262.0,0
84460,8875.0,10.0,MORTGAGE,54000.0,Fully Paid,CO,10.07,59.5,23.0,0.0,0.0,16465.0,0
84461,4200.0,10.0,RENT,50000.0,Fully Paid,FL,4.27,26.8,41.0,0.0,1.0,4832.0,0
84472,12800.0,7.0,RENT,60000.0,Fully Paid,PA,17.26,66.8,35.0,0.0,0.0,36105.0,0
84475,10750.0,2.0,RENT,31000.0,Fully Paid,MD,14.36,82.2,8.0,0.0,0.0,9490.0,0
84482,2000.0,2.0,RENT,37000.0,Fully Paid,OH,12.1,26.4,11.0,0.0,0.0,29350.0,0
84483,20800.0,10.0,MORTGAGE,59000.0,Fully Paid,AK,16.86,53.7,44.0,0.0,0.0,39001.0,0
84485,2250.0,5.0,RENT,24700.0,Fully Paid,AZ,20.4,43.9,6.0,0.0,0.0,13009.0,0
84488,15000.0,10.0,RENT,53000.0,Fully Paid,MI,19.02,84.0,20.0,0.0,0.0,17185.0,0
84490,27000.0,10.0,RENT,89600.0,Fully Paid,CA,8.11,46.5,16.0,0.0,0.0,27004.0,0
84491,24000.0,5.0,RENT,95000.0,Fully Paid,TX,6.57,95.0,7.0,0.0,0.0,19180.0,0
84494,9000.0,5.0,RENT,59900.0,Fully Paid,CA,2.88,71.5,5.0,0.0,0.0,3859.0,0
84497,5000.0,8.0,RENT,45000.0,Fully Paid,NJ,11.79,38.8,11.0,0.0,0.0,24760.0,0
84500,10000.0,9.0,RENT,78500.0,Fully Paid,TX,8.61,61.5,21.0,1.0,0.0,21160.0,0
84502,8000.0,5.0,OWN,40000.0,Fully Paid,CA,17.92,23.3,20.0,0.0,0.0,16601.0,0
84503,18000.0,5.0,RENT,70000.0,Fully Paid,CO,13.23,71.0,16.0,0.0,0.0,20977.0,0
84505,8500.0,10.0,MORTGAGE,48000.0,Fully Paid,HI,30.15,44.1,28.0,0.0,0.0,33160.0,0
84506,16000.0,10.0,RENT,61000.0,Fully Paid,OH,4.13,61.2,15.0,0.0,0.0,7341.0,0
84508,4400.0,2.0,RENT,50000.0,Fully Paid,CA,16.46,46.0,15.0,0.0,0.0,30094.0,0
84509,4750.0,4.0,RENT,30000.0,Fully Paid,CA,19.64,58.9,12.0,0.0,0.0,18478.0,0
84512,10000.0,9.0,RENT,65000.0,Fully Paid,CA,13.83,62.3,23.0,0.0,0.0,15296.0,0
84514,16000.0,6.0,RENT,75000.0,Charged Off,CA,14.48,64.6,21.0,0.0,0.0,24026.0,1
84515,12000.0,1.0,OWN,54000.0,Fully Paid,TX,10.61,16.7,32.0,0.0,0.0,12313.0,0
84516,23750.0,5.0,RENT,66980.0,Fully Paid,IL,13.56,79.4,9.0,0.0,0.0,29765.0,0
84518,5500.0,9.0,RENT,33000.0,Fully Paid,CO,8.84,52.8,13.0,0.0,0.0,5836.0,0
84520,11500.0,10.0,RENT,35000.0,Fully Paid,NY,22.33,56.5,22.0,0.0,0.0,21457.0,0
84522,21000.0,7.0,RENT,117000.0,Fully Paid,CA,9.08,82.1,26.0,0.0,0.0,33427.0,0
84523,3000.0,10.0,RENT,40000.0,Charged Off,OR,19.89,77.2,17.0,0.0,1.0,16981.0,1
84527,10625.0,1.0,OWN,32000.0,Fully Paid,NJ,9.27,93.7,9.0,0.0,0.0,11622.0,0
84529,15350.0,10.0,RENT,39520.0,Fully Paid,UT,23.26,63.5,28.0,0.0,0.0,19970.0,0
84530,2800.0,10.0,RENT,102000.0,Charged Off,IN,19.62,84.3,32.0,0.0,0.0,45519.0,1
84532,10000.0,8.0,RENT,46000.0,Fully Paid,FL,24.27,25.6,28.0,0.0,1.0,24462.0,0
84534,3600.0,1.0,RENT,40000.0,Fully Paid,GA,24.78,30.0,30.0,0.0,0.0,36755.0,0
84537,8000.0,7.0,OWN,38000.0,Fully Paid,NY,12.57,87.2,10.0,0.0,0.0,9334.0,0
84539,5500.0,7.0,OWN,32136.0,Fully Paid,NM,28.91,38.3,22.0,0.0,0.0,19772.0,0
84540,12000.0,7.0,RENT,67800.0,Fully Paid,CA,2.11,30.9,26.0,0.0,1.0,4511.0,0
84541,16000.0,10.0,RENT,48000.0,Fully Paid,OH,23.88,70.4,28.0,0.0,0.0,22744.0,0
84544,17600.0,1.0,RENT,80000.0,Fully Paid,MI,9.44,93.3,7.0,0.0,0.0,21544.0,0
84546,16800.0,2.0,RENT,90000.0,Fully Paid,DC,12.84,68.5,9.0,0.0,0.0,24673.0,0
84548,11000.0,9.0,RENT,75000.0,Fully Paid,CT,13.66,44.4,27.0,0.0,1.0,29843.0,0
84549,4000.0,10.0,RENT,50000.0,Fully Paid,CA,29.04,90.6,28.0,0.0,0.0,25595.0,0
84550,14000.0,4.0,RENT,50000.0,Fully Paid,CA,17.8,41.9,19.0,0.0,0.0,40463.0,0
84552,30000.0,10.0,OWN,75000.0,Charged Off,CA,5.01,62.7,25.0,0.0,0.0,16293.0,1
84555,10000.0,7.0,RENT,50000.0,Fully Paid,MO,4.72,47.1,23.0,0.0,0.0,13748.0,0
84560,10000.0,1.0,RENT,75000.0,Fully Paid,GA,5.15,42.4,24.0,0.0,0.0,11446.0,0
84561,4300.0,10.0,RENT,67300.0,Fully Paid,NY,17.44,79.9,23.0,0.0,0.0,32843.0,0
84564,11750.0,10.0,MORTGAGE,77000.0,Fully Paid,TX,14.34,65.3,19.0,0.0,1.0,42119.0,0
84569,7500.0,7.0,RENT,75000.0,Fully Paid,FL,6.67,6.6,31.0,0.0,0.0,16642.0,0
84570,15825.0,7.0,OWN,69000.0,Fully Paid,NC,19.98,54.3,10.0,0.0,1.0,46530.0,0
84571,15000.0,3.0,MORTGAGE,60000.0,Fully Paid,FL,6.38,38.2,25.0,0.0,0.0,12565.0,0
84574,9750.0,3.0,RENT,35000.0,Charged Off,IL,21.36,29.8,28.0,0.0,0.0,28223.0,1
84576,14000.0,2.0,RENT,45000.0,Fully Paid,MA,20.85,46.2,13.0,0.0,0.0,28668.0,0
84584,12500.0,10.0,RENT,105051.0,Fully Paid,NY,5.48,54.7,14.0,0.0,1.0,20044.0,0
84585,30225.0,5.0,RENT,82000.0,Fully Paid,TX,10.33,18.3,29.0,0.0,2.0,37333.0,0
84586,3000.0,1.0,RENT,48000.0,Fully Paid,CA,14.65,84.2,17.0,0.0,0.0,34654.0,0
84588,10000.0,3.0,RENT,80000.0,Fully Paid,DE,8.66,43.9,26.0,0.0,0.0,17440.0,0
84589,6000.0,10.0,RENT,43000.0,Fully Paid,NY,3.6,21.9,23.0,0.0,1.0,3680.0,0
84593,18000.0,1.0,RENT,55000.0,Fully Paid,GA,15.93,34.9,21.0,0.0,0.0,33555.0,0
84594,4350.0,1.0,RENT,20757.0,Fully Paid,WA,29.08,97.7,9.0,0.0,0.0,7754.0,0
84595,7000.0,2.0,MORTGAGE,120000.0,Fully Paid,AR,9.21,60.2,10.0,0.0,0.0,29039.0,0
84598,17450.0,3.0,RENT,75000.0,Fully Paid,MI,4.41,59.2,14.0,0.0,0.0,15110.0,0
84599,12000.0,10.0,RENT,151000.0,Fully Paid,CT,9.56,38.7,40.0,0.0,1.0,42168.0,0
84600,15000.0,2.0,RENT,65000.0,Fully Paid,NY,19.77,48.1,16.0,0.0,0.0,42673.0,0
84602,13000.0,7.0,RENT,48000.0,Charged Off,GA,25.27,57.2,19.0,0.0,0.0,30277.0,1
84604,5000.0,9.0,RENT,23000.0,Fully Paid,MI,12.89,0.0,14.0,0.0,0.0,9863.0,0
84612,10000.0,5.0,RENT,70000.0,Fully Paid,MD,18.81,49.5,25.0,0.0,0.0,24168.0,0
84616,16000.0,6.0,RENT,95000.0,Fully Paid,AR,21.14,88.8,12.0,0.0,0.0,42284.0,0
84618,23000.0,8.0,RENT,68000.0,Fully Paid,VA,9.99,47.1,31.0,0.0,0.0,20641.0,0
84619,17875.0,10.0,RENT,40000.0,Fully Paid,GA,14.99,67.5,15.0,0.0,0.0,14393.0,0
84620,20000.0,10.0,OWN,75000.0,Fully Paid,NY,9.86,62.5,16.0,0.0,0.0,12619.0,0
84622,1000.0,5.0,RENT,55000.0,Fully Paid,NY,11.61,26.5,17.0,0.0,0.0,8524.0,0
84623,10000.0,10.0,RENT,32000.0,Fully Paid,NV,27.64,60.7,15.0,0.0,0.0,17135.0,0
84624,8125.0,3.0,RENT,24326.0,Fully Paid,AL,31.77,46.9,26.0,0.0,0.0,4736.0,0
84626,5600.0,9.0,RENT,32000.0,Fully Paid,CA,18.2,54.9,15.0,0.0,0.0,10799.0,0
84631,20000.0,8.0,RENT,75000.0,Fully Paid,PA,13.43,61.7,42.0,0.0,0.0,20440.0,0
84638,12375.0,6.0,RENT,62000.0,Fully Paid,CA,3.35,26.5,7.0,0.0,0.0,3044.0,0
84640,8325.0,10.0,RENT,46000.0,Fully Paid,NY,30.0,32.4,22.0,0.0,1.0,41819.0,0
84642,16000.0,10.0,MORTGAGE,45000.0,Fully Paid,MO,5.17,77.1,8.0,0.0,0.0,6090.0,0
84643,15000.0,1.0,RENT,107500.0,Fully Paid,GA,24.44,74.8,38.0,0.0,0.0,32682.0,0
84647,10400.0,1.0,RENT,45000.0,Fully Paid,AL,14.96,55.5,14.0,0.0,0.0,23413.0,0
84648,12000.0,10.0,MORTGAGE,47000.0,Fully Paid,GA,15.39,51.6,37.0,0.0,0.0,31499.0,0
84649,12500.0,4.0,RENT,45000.0,Fully Paid,FL,23.33,40.7,18.0,0.0,1.0,29617.0,0
84652,6000.0,10.0,RENT,50000.0,Fully Paid,CA,12.53,41.1,8.0,0.0,1.0,11375.0,0
84654,10000.0,10.0,MORTGAGE,36000.0,Fully Paid,GA,14.03,45.4,19.0,0.0,1.0,12536.0,0
84657,4000.0,5.0,RENT,21836.0,Fully Paid,MO,12.31,44.9,7.0,0.0,0.0,4446.0,0
84666,8000.0,2.0,RENT,25000.0,Fully Paid,NY,22.94,63.7,26.0,0.0,0.0,25947.0,0
84672,10000.0,3.0,RENT,49000.0,Charged Off,NY,17.17,90.9,7.0,0.0,0.0,26999.0,1
84673,24000.0,10.0,MORTGAGE,70000.0,Fully Paid,OH,12.21,82.9,10.0,0.0,0.0,22740.0,0
84675,22750.0,2.0,MORTGAGE,56000.0,Charged Off,AR,26.59,47.8,25.0,0.0,0.0,30109.0,1
84676,9000.0,2.0,RENT,70000.0,Fully Paid,NJ,8.04,12.9,10.0,0.0,0.0,12378.0,0
84679,30000.0,5.0,RENT,150000.0,Fully Paid,NY,13.51,77.1,28.0,0.0,0.0,47880.0,0
84680,11100.0,10.0,MORTGAGE,32000.0,Fully Paid,AR,11.18,55.0,18.0,0.0,0.0,9576.0,0
84682,5300.0,10.0,OWN,24000.0,Fully Paid,TX,22.6,55.3,20.0,0.0,1.0,11719.0,0
84683,10500.0,10.0,RENT,74000.0,Fully Paid,GA,17.29,72.2,15.0,0.0,0.0,46896.0,0
84684,6000.0,9.0,RENT,60000.0,Fully Paid,CA,14.46,45.9,23.0,0.0,0.0,19724.0,0
84686,16100.0,5.0,MORTGAGE,45000.0,Fully Paid,AL,26.83,49.0,17.0,0.0,1.0,27402.0,0
84688,2400.0,1.0,RENT,42000.0,Fully Paid,VA,15.49,53.9,26.0,0.0,0.0,15724.0,0
84689,10500.0,3.0,RENT,31000.0,Fully Paid,MD,18.84,51.0,20.0,0.0,0.0,16824.0,0
84690,24000.0,10.0,MORTGAGE,65234.0,Fully Paid,CO,18.41,56.6,30.0,0.0,0.0,25448.0,0
84698,6625.0,1.0,RENT,31200.0,Fully Paid,NC,4.69,54.5,22.0,0.0,0.0,26263.0,0
84700,4500.0,10.0,MORTGAGE,25000.0,Fully Paid,CO,18.1,59.3,19.0,0.0,1.0,10050.0,0
84703,6000.0,10.0,RENT,45000.0,Fully Paid,NY,13.87,41.9,31.0,0.0,0.0,12583.0,0
84704,18000.0,6.0,RENT,65000.0,Fully Paid,PA,14.95,66.0,25.0,0.0,0.0,35551.0,0
84707,9000.0,10.0,MORTGAGE,75000.0,Fully Paid,NJ,11.18,48.1,20.0,0.0,0.0,7936.0,0
84709,11100.0,6.0,RENT,32000.0,Charged Off,NV,20.03,85.4,25.0,0.0,0.0,14599.0,1
84713,28000.0,2.0,OWN,83805.6,Fully Paid,NY,20.6,65.0,21.0,0.0,0.0,36391.0,0
84718,6000.0,2.0,RENT,45000.0,Fully Paid,TX,11.52,86.1,21.0,0.0,0.0,18959.0,0
84725,15000.0,4.0,RENT,60000.0,Charged Off,CO,10.08,59.8,15.0,0.0,0.0,16157.0,1
84727,16000.0,1.0,RENT,110000.0,Fully Paid,WA,5.38,49.8,18.0,0.0,0.0,18378.0,0
84731,12000.0,4.0,RENT,81000.0,Charged Off,GA,6.52,95.3,11.0,0.0,0.0,30151.0,1
84732,8000.0,7.0,RENT,65000.0,Fully Paid,CA,11.96,73.1,26.0,0.0,0.0,12354.0,0
84740,7175.0,1.0,RENT,48500.0,Fully Paid,NH,7.74,59.9,22.0,0.0,0.0,16672.0,0
84745,20000.0,10.0,MORTGAGE,63164.48,Fully Paid,VA,16.74,30.6,26.0,0.0,0.0,41682.0,0
84746,9600.0,2.0,RENT,50000.0,Fully Paid,CA,25.03,50.9,13.0,0.0,0.0,34005.0,0
84748,8000.0,10.0,MORTGAGE,50000.0,Fully Paid,TX,8.45,66.4,18.0,0.0,1.0,8121.0,0
84749,24375.0,7.0,RENT,62000.0,Fully Paid,FL,20.17,15.7,14.0,0.0,0.0,40409.0,0
84751,3000.0,9.0,RENT,30000.0,Fully Paid,CA,33.57,28.9,20.0,0.0,0.0,28176.0,0
84755,12000.0,10.0,RENT,70000.0,Fully Paid,CA,20.56,67.9,32.0,0.0,0.0,33096.0,0
84758,20000.0,10.0,MORTGAGE,76648.0,Fully Paid,HI,19.88,50.5,20.0,0.0,0.0,47214.0,0
84762,6000.0,4.0,RENT,44000.0,Fully Paid,GA,14.29,13.2,35.0,0.0,1.0,25058.0,0
84765,8000.0,10.0,RENT,45000.0,Charged Off,CA,32.45,35.2,17.0,0.0,0.0,47435.0,1
84766,11325.0,9.0,RENT,43192.0,Charged Off,FL,24.87,77.1,21.0,0.0,0.0,19356.0,1
84769,15000.0,10.0,MORTGAGE,68000.0,Fully Paid,CT,7.01,89.4,13.0,0.0,0.0,18278.0,0
84770,3500.0,10.0,MORTGAGE,63000.0,Charged Off,MI,10.96,37.1,19.0,0.0,0.0,26585.0,1
84781,15000.0,3.0,RENT,97500.0,Fully Paid,NY,19.77,74.0,22.0,0.0,0.0,49364.0,0
84783,8325.0,6.0,RENT,30000.0,Charged Off,VA,18.36,28.0,51.0,0.0,2.0,16005.0,1
84786,11200.0,2.0,RENT,75000.0,Fully Paid,NJ,14.7,1.7,20.0,0.0,0.0,26454.0,0
84791,24000.0,1.0,RENT,120000.0,Charged Off,CA,11.24,69.3,17.0,0.0,0.0,33479.0,1
84797,8000.0,3.0,MORTGAGE,98000.0,Fully Paid,CT,7.58,38.5,26.0,0.0,0.0,15352.0,0
84798,16000.0,10.0,MORTGAGE,45000.0,Charged Off,PA,21.41,89.0,32.0,0.0,0.0,30432.0,1
84799,5000.0,3.0,MORTGAGE,30000.0,Fully Paid,TX,27.0,69.7,14.0,0.0,0.0,33889.0,0
84802,15600.0,7.0,RENT,60000.0,Fully Paid,CA,11.19,17.7,26.0,0.0,0.0,30581.0,0
84803,12000.0,10.0,OWN,40000.0,Charged Off,FL,23.31,47.3,19.0,0.0,0.0,21110.0,1
84807,3000.0,2.0,RENT,35000.0,Fully Paid,TX,18.89,73.6,14.0,0.0,0.0,15336.0,0
84813,6000.0,6.0,RENT,60000.0,Charged Off,IL,5.56,53.5,21.0,0.0,0.0,10113.0,1
84815,9775.0,4.0,MORTGAGE,35000.0,Fully Paid,TX,16.66,64.2,20.0,0.0,0.0,13944.0,0
84822,12600.0,10.0,RENT,47852.0,Charged Off,FL,18.81,43.0,16.0,0.0,1.0,9732.0,1
84824,20000.0,10.0,OWN,60000.0,Fully Paid,CA,22.46,46.2,28.0,0.0,0.0,46377.0,0
84826,20000.0,5.0,RENT,68000.0,Fully Paid,OH,12.5,80.0,18.0,0.0,0.0,20317.0,0
84829,5225.0,7.0,RENT,26000.0,Charged Off,NY,15.42,93.3,9.0,0.0,0.0,14136.0,1
84831,4800.0,8.0,RENT,48000.0,Fully Paid,CA,11.88,56.7,10.0,0.0,0.0,16885.0,0
84832,24000.0,10.0,MORTGAGE,62500.0,Fully Paid,LA,4.07,24.2,24.0,0.0,0.0,6922.0,0
84836,10000.0,8.0,MORTGAGE,30000.0,Fully Paid,TX,24.2,71.1,33.0,0.0,0.0,18048.0,0
84839,6000.0,10.0,RENT,50000.0,Fully Paid,NY,25.82,76.4,15.0,0.0,0.0,33240.0,0
84842,2000.0,10.0,MORTGAGE,58500.0,Fully Paid,VT,19.06,69.0,13.0,0.0,0.0,16990.0,0
84843,5600.0,4.0,RENT,52000.0,Fully Paid,WA,2.22,28.9,18.0,0.0,1.0,4969.0,0
84844,7125.0,10.0,RENT,28000.0,Fully Paid,NY,17.06,83.3,7.0,0.0,0.0,13725.0,0
84847,3625.0,10.0,MORTGAGE,34500.0,Charged Off,NC,19.2,92.1,16.0,0.0,1.0,10289.0,1
